Var1,Var2
-0.0228760415265465,2.60538843006586e-05
-0.0228242857764865,2.61060951131098e-05
-0.0227725300264264,2.61584105510915e-05
-0.0227207742763664,2.62108308238806e-05
-0.0226690185263063,2.62633561418646e-05
-0.0226172627762462,2.63159867155416e-05
-0.0225655070261862,2.63687227554099e-05
-0.0225137512761261,2.64215644734112e-05
-0.0224619955260661,2.64745120809318e-05
-0.022410239776006,2.65275657902464e-05
-0.0223584840259459,2.65807258138517e-05
-0.0223067282758859,2.66339923650216e-05
-0.0222549725258258,2.66873656569189e-05
-0.0222032167757658,2.67408459035945e-05
-0.0221514610257057,2.67944333193215e-05
-0.0220997052756456,2.68481281187061e-05
-0.0220479495255856,2.69019305174645e-05
-0.0219961937755255,2.69558407304249e-05
-0.0219444380254655,2.70098589743029e-05
-0.0218926822754054,2.70639854651478e-05
-0.0218409265253453,2.71182204200082e-05
-0.0217891707752853,2.71725640563769e-05
-0.0217374150252252,2.72270165916355e-05
-0.0216856592751652,2.72815782442759e-05
-0.0216339035251051,2.73362492331231e-05
-0.021582147775045,2.73910297768909e-05
-0.021530392024985,2.74459200950705e-05
-0.0214786362749249,2.75009204080412e-05
-0.0214268805248649,2.75560309358491e-05
-0.0213751247748048,2.76112518994287e-05
-0.0213233690247447,2.76665835201584e-05
-0.0212716132746847,2.77220260199718e-05
-0.0212198575246246,2.77775796205804e-05
-0.0211681017745646,2.78332445445839e-05
-0.0211163460245045,2.78890210156924e-05
-0.0210645902744444,2.79449092568385e-05
-0.0210128345243844,2.80009094920652e-05
-0.0209610787743243,2.80570219461929e-05
-0.0209093230242643,2.81132468433754e-05
-0.0208575672742042,2.81695844095431e-05
-0.0208058115241441,2.82260348702934e-05
-0.0207540557740841,2.82825984515567e-05
-0.020702300024024,2.83392753803735e-05
-0.020650544273964,2.83960658840066e-05
-0.0205987885239039,2.84529701893854e-05
-0.0205470327738438,2.8509988524994e-05
-0.0204952770237838,2.85671211192051e-05
-0.0204435212737237,2.86243682010578e-05
-0.0203917655236637,2.86817299999242e-05
-0.0203400097736036,2.87392067457315e-05
-0.0202882540235435,2.87967986685178e-05
-0.0202364982734835,2.88545059995426e-05
-0.0201847425234234,2.89123289697324e-05
-0.0201329867733634,2.89702678107906e-05
-0.0200812310233033,2.90283227550869e-05
-0.0200294752732432,2.90864940348801e-05
-0.0199777195231832,2.9144781883983e-05
-0.0199259637731231,2.92031865353204e-05
-0.0198742080230631,2.92617082231494e-05
-0.019822452273003,2.93203471820602e-05
-0.0197706965229429,2.93791036467539e-05
-0.0197189407728829,2.94379778532639e-05
-0.0196671850228228,2.94969700369574e-05
-0.0196154292727628,2.9556080434312e-05
-0.0195636735227027,2.96153092825824e-05
-0.0195119177726426,2.96746568189121e-05
-0.0194601620225826,2.9734123280778e-05
-0.0194084062725225,2.97937089069888e-05
-0.0193566505224625,2.98534139359097e-05
-0.0193048947724024,2.99132386072376e-05
-0.0192531390223423,2.99731831603367e-05
-0.0192013832722823,3.00332478356813e-05
-0.0191496275222222,3.00934328736346e-05
-0.0190978717721622,3.01537385158923e-05
-0.0190461160221021,3.02141650033727e-05
-0.018994360272042,3.02747125791036e-05
-0.018942604521982,3.03353814848917e-05
-0.0188908487719219,3.03961719643198e-05
-0.0188390930218619,3.04570842609708e-05
-0.0187873372718018,3.05181186189829e-05
-0.0187355815217417,3.05792752826051e-05
-0.0186838257716817,3.06405544971966e-05
-0.0186320700216216,3.07019565082278e-05
-0.0185803142715616,3.07634815619462e-05
-0.0185285585215015,3.08251299045992e-05
-0.0184768027714414,3.08869017833224e-05
-0.0184250470213814,3.09487974458067e-05
-0.0183732912713213,3.10108171398538e-05
-0.0183215355212613,3.10729611141536e-05
-0.0182697797712012,3.11352296176182e-05
-0.0182180240211411,3.11976228999367e-05
-0.0181662682710811,3.12601412111313e-05
-0.018114512521021,3.13227848014463e-05
-0.018062756770961,3.13855539221253e-05
-0.0180110010209009,3.14484488247446e-05
-0.0179592452708408,3.1511469761214e-05
-0.0179074895207808,3.15746169842201e-05
-0.0178557337707207,3.16378907466719e-05
-0.0178039780206607,3.17012913021442e-05
-0.0177522222706006,3.17648189049891e-05
-0.0177004665205405,3.18284738093366e-05
-0.0176487107704805,3.18922562702051e-05
-0.0175969550204204,3.19561665437229e-05
-0.0175451992703604,3.20202048856855e-05
-0.0174934435203003,3.20843715525543e-05
-0.0174416877702402,3.21486668019011e-05
-0.0173899320201802,3.22130908908536e-05
-0.0173381762701201,3.22776440782047e-05
-0.0172864205200601,3.23423266219702e-05
-0.01723466477,3.24071387814984e-05
-0.0171829090199399,3.24720808169143e-05
-0.0171311532698799,3.25371529880103e-05
